No_of_Prawns,Age_of_Pond,Food_Intake,Season,Prawn_Count
10000,154,35,Rainy,Unpredictable
10000,155,35,Rainy,Unpredictable
10000,156,35,Rainy,Unpredictable
10000,157,35,Rainy,Unpredictable
10000,158,35,Rainy,Unpredictable
10000,159,35,Rainy,Unpredictable
10000,160,35,Rainy,Unpredictable
10000,1,3.2,Summer,Unpredictable
10000,2,3.2,Summer,Unpredictable
10000,3,3.2,Summer,Unpredictable
10000,4,3.2,Summer,Unpredictable
10000,5,3.2,Summer,Unpredictable
10000,6,3.2,Summer,Unpredictable
10000,7,3.2,Summer,Unpredictable
10000,8,3.2,Summer,Unpredictable
10000,9,3.2,Summer,Unpredictable
10000,10,3.2,Summer,Unpredictable
10000,11,3.28,Summer,Unpredictable
10000,12,3.36,Summer,Unpredictable
10000,13,3.44,Summer,Unpredictable
10000,14,3.52,Summer,Unpredictable
10000,15,3.6,Summer,Unpredictable
10000,16,3.68,Summer,Unpredictable
10000,17,3.76,Summer,Unpredictable
10000,18,3.84,Summer,Unpredictable
10000,19,3.92,Summer,Unpredictable
10000,20,4,Summer,Unpredictable
10000,21,4.08,Summer,Unpredictable
10000,22,4.48,Summer,Unpredictable
10000,23,4.88,Summer,Unpredictable
10000,24,5.28,Summer,Unpredictable
10000,25,5.68,Summer,Unpredictable
10000,26,6.08,Summer,34.8
10000,27,6.48,Summer,29.6
10000,28,6.88,Summer,24.4
10000,29,7.28,Summer,19.2
10000,30,7.68,Summer,14
10000,31,8.08,Summer,8.8
10000,32,8.48,Summer,3.6
10000,33,8.88,Summer,Unpredictable
10000,34,9.28,Summer,Unpredictable
10000,35,9.68,Summer,Unpredictable
10000,36,10.08,Summer,Unpredictable
10000,37,10.48,Summer,Unpredictable
10000,38,10.88,Summer,Unpredictable
10000,39,11.28,Summer,Unpredictable
10000,40,11.68,Summer,Unpredictable
10000,41,12.08,Summer,Unpredictable
10000,42,12.48,Summer,Unpredictable
10000,43,12.88,Summer,Unpredictable
10000,44,13.28,Summer,Unpredictable
10000,45,13.68,Summer,Unpredictable
10000,46,14.08,Summer,Unpredictable
10000,47,14.48,Summer,Unpredictable
10000,48,14.88,Summer,Unpredictable
10000,49,15.28,Summer,Unpredictable
10000,50,15.68,Summer,Unpredictable
10000,51,16.08,Summer,Unpredictable
10000,52,16.48,Summer,Unpredictable
10000,53,16.88,Summer,Unpredictable
10000,54,17.28,Summer,Unpredictable
10000,55,17.68,Summer,Unpredictable
10000,56,17.68,Summer,Unpredictable
10000,57,17.68,Summer,Unpredictable
10000,58,17.68,Summer,Unpredictable
10000,59,17.68,Summer,Unpredictable
10000,60,17.68,Summer,Unpredictable
10000,61,17.68,Summer,Unpredictable
10000,62,17.68,Summer,Unpredictable
10000,63,17.68,Summer,Unpredictable
10000,64,17.68,Summer,Unpredictable
10000,65,17.68,Summer,Unpredictable
10000,66,17.68,Summer,Unpredictable
10000,67,17.68,Summer,Unpredictable
10000,68,17.68,Summer,Unpredictable
10000,69,17.68,Summer,Unpredictable
10000,70,17.68,Summer,Unpredictable
10000,71,17.68,Summer,Unpredictable
10000,72,17.68,Summer,Unpredictable
10000,73,17.68,Summer,Unpredictable
10000,74,17.68,Summer,Unpredictable
10000,75,17.68,Summer,Unpredictable
10000,76,17.68,Summer,Unpredictable
10000,77,17.68,Summer,Unpredictable
10000,78,17.68,Summer,Unpredictable
10000,79,17.68,Summer,Unpredictable
10000,80,40,Summer,Unpredictable
10000,81,40,Summer,Unpredictable
10000,82,40,Summer,Unpredictable
10000,83,40,Summer,Unpredictable
10000,84,40,Summer,Unpredictable
10000,85,40,Summer,Unpredictable
10000,86,40,Summer,Unpredictable
10000,87,40,Summer,Unpredictable
10000,88,40,Summer,Unpredictable
10000,89,40,Summer,Unpredictable
10000,90,40,Summer,Unpredictable
10000,91,40,Summer,Unpredictable
10000,92,40,Summer,Unpredictable
10000,93,40,Summer,Unpredictable
10000,94,40,Summer,Unpredictable
10000,95,40,Summer,Unpredictable
10000,96,40,Summer,Unpredictable
10000,97,40,Summer,Unpredictable
10000,98,40,Summer,Unpredictable
10000,99,40,Summer,Unpredictable
10000,100,40,Summer,Unpredictable
10000,101,40,Summer,Unpredictable
10000,102,40,Summer,Unpredictable
10000,103,40,Summer,Unpredictable
10000,104,40,Summer,Unpredictable
10000,105,40,Summer,Unpredictable
10000,106,40,Summer,Unpredictable
10000,107,40,Summer,Unpredictable
10000,108,40,Summer,Unpredictable
10000,109,40,Summer,Unpredictable
10000,110,40,Summer,Unpredictable
10000,111,40,Summer,Unpredictable
10000,112,40,Summer,Unpredictable
10000,113,40,Summer,Unpredictable
10000,114,40,Summer,Unpredictable
10000,115,40,Summer,Unpredictable
10000,116,40,Summer,Unpredictable
10000,117,40,Summer,Unpredictable
10000,118,40,Summer,Unpredictable
10000,119,40,Summer,Unpredictable
10000,120,40,Summer,Unpredictable
10000,121,40,Summer,Unpredictable
10000,122,40,Summer,Unpredictable
10000,123,40,Summer,Unpredictable
10000,124,40,Summer,Unpredictable
10000,125,40,Summer,Unpredictable
10000,126,40,Summer,Unpredictable
10000,127,40,Summer,Unpredictable
10000,128,40,Summer,Unpredictable
10000,129,40,Summer,Unpredictable
10000,130,40,Summer,Unpredictable
10000,131,40,Summer,Unpredictable
10000,132,40,Summer,Unpredictable
10000,133,40,Summer,Unpredictable
10000,134,40,Summer,Unpredictable
10000,135,40,Summer,Unpredictable
10000,136,40,Summer,Unpredictable
10000,137,40,Summer,Unpredictable
10000,138,40,Summer,Unpredictable
10000,139,40,Summer,Unpredictable
10000,140,40,Summer,Unpredictable
10000,141,40,Summer,Unpredictable
10000,142,40,Summer,Unpredictable
10000,143,40,Summer,Unpredictable
10000,144,40,Summer,Unpredictable
10000,145,40,Summer,Unpredictable
10000,146,40,Summer,Unpredictable
10000,147,40,Summer,Unpredictable
10000,148,40,Summer,Unpredictable
10000,149,40,Summer,Unpredictable
10000,150,40,Summer,Unpredictable
10000,151,40,Summer,Unpredictable
10000,152,40,Summer,Unpredictable
10000,153,40,Summer,Unpredictable
10000,154,40,Summer,Unpredictable
10000,155,40,Summer,Unpredictable
10000,156,40,Summer,Unpredictable
10000,157,40,Summer,Unpredictable
10000,158,40,Summer,Unpredictable
10000,159,40,Summer,Unpredictable
10000,160,40,Summer,Unpredictable
10000,1,3.2,Winter,Unpredictable
10000,2,3.2,Winter,Unpredictable
10000,3,3.2,Winter,Unpredictable
10000,4,3.2,Winter,Unpredictable
10000,5,3.2,Winter,Unpredictable
10000,6,3.2,Winter,Unpredictable
10000,7,3.2,Winter,Unpredictable
10000,8,3.2,Winter,Unpredictable
10000,9,3.2,Winter,Unpredictable
10000,10,3.2,Winter,Unpredictable
10000,11,3.28,Winter,Unpredictable
10000,12,3.36,Winter,Unpredictable
10000,13,3.44,Winter,Unpredictable
10000,14,3.52,Winter,Unpredictable
10000,15,3.6,Winter,Unpredictable
10000,16,3.68,Winter,Unpredictable
10000,17,3.76,Winter,Unpredictable
10000,18,3.84,Winter,Unpredictable
10000,19,3.92,Winter,Unpredictable
10000,20,4,Winter,Unpredictable
10000,21,4.08,Winter,Unpredictable
10000,22,4.48,Winter,Unpredictable
10000,23,4.88,Winter,Unpredictable
10000,24,5.28,Winter,Unpredictable
10000,25,5.68,Winter,Unpredictable
10000,26,6.08,Winter,Unpredictable
10000,27,6.48,Winter,Unpredictable
10000,28,6.88,Winter,Unpredictable
10000,29,7.28,Winter,Unpredictable
10000,30,7.68,Winter,Unpredictable
10000,31,8.08,Winter,Unpredictable
10000,32,8.48,Winter,Unpredictable
10000,33,8.88,Winter,Unpredictable
10000,34,9.28,Winter,Unpredictable
10000,35,9.68,Winter,Unpredictable
10000,36,10.08,Winter,Unpredictable
10000,37,10.48,Winter,Unpredictable
10000,38,10.88,Winter,Unpredictable
10000,39,11.28,Winter,Unpredictable
10000,40,11.68,Winter,Unpredictable
10000,41,12.08,Winter,Unpredictable
10000,42,12.48,Winter,Unpredictable
10000,43,12.88,Winter,Unpredictable
10000,44,13.28,Winter,Unpredictable
10000,45,13.68,Winter,Unpredictable
10000,46,14.08,Winter,Unpredictable
10000,47,14.48,Winter,Unpredictable
10000,48,14.88,Winter,Unpredictable
10000,49,15.28,Winter,Unpredictable
10000,50,15.68,Winter,Unpredictable
10000,51,16.08,Winter,Unpredictable
10000,52,16.48,Winter,Unpredictable
10000,53,16.88,Winter,Unpredictable
10000,54,17.28,Winter,Unpredictable
10000,55,17.68,Winter,Unpredictable
10000,56,17.68,Winter,Unpredictable
10000,57,17.68,Winter,Unpredictable
10000,58,17.68,Winter,Unpredictable
10000,59,17.68,Winter,Unpredictable
10000,60,17.68,Winter,Unpredictable
10000,61,17.68,Winter,Unpredictable
10000,62,17.68,Winter,Unpredictable
10000,63,17.68,Winter,Unpredictable
10000,64,17.68,Winter,Unpredictable
10000,65,17.68,Winter,Unpredictable
10000,66,17.68,Winter,Unpredictable
10000,67,17.68,Winter,Unpredictable
10000,68,17.68,Winter,Unpredictable
10000,69,17.68,Winter,Unpredictable
10000,70,17.68,Winter,Unpredictable
10000,71,17.68,Winter,Unpredictable
10000,72,17.68,Winter,Unpredictable
10000,73,17.68,Winter,Unpredictable
10000,74,17.68,Winter,Unpredictable
10000,75,17.68,Winter,Unpredictable
10000,76,17.68,Winter,Unpredictable
10000,77,17.68,Winter,Unpredictable
10000,78,17.68,Winter,Unpredictable
10000,79,17.68,Winter,Unpredictable
10000,80,40,Winter,Unpredictable
10000,81,40,Winter,Unpredictable
10000,82,40,Winter,Unpredictable
10000,83,40,Winter,Unpredictable
10000,84,40,Winter,Unpredictable
10000,85,40,Winter,Unpredictable
10000,86,40,Winter,Unpredictable
10000,87,40,Winter,Unpredictable
10000,88,40,Winter,Unpredictable
10000,89,40,Winter,Unpredictable
10000,90,40,Winter,Unpredictable
10000,91,40,Winter,Unpredictable
10000,92,40,Winter,Unpredictable
10000,93,40,Winter,Unpredictable
10000,94,40,Winter,Unpredictable
10000,95,40,Winter,Unpredictable
10000,96,40,Winter,Unpredictable
10000,97,40,Winter,Unpredictable
10000,98,40,Winter,Unpredictable
10000,99,40,Winter,Unpredictable
10000,100,40,Winter,Unpredictable
10000,101,40,Winter,Unpredictable
10000,102,40,Winter,Unpredictable
10000,103,40,Winter,Unpredictable
10000,104,40,Winter,Unpredictable
10000,105,40,Winter,Unpredictable
10000,106,40,Winter,Unpredictable
10000,107,40,Winter,Unpredictable
10000,108,40,Winter,Unpredictable
10000,109,40,Winter,Unpredictable
10000,110,40,Winter,Unpredictable
10000,111,40,Winter,Unpredictable
10000,112,40,Winter,Unpredictable
10000,113,40,Winter,Unpredictable
10000,114,40,Winter,Unpredictable
10000,115,40,Winter,Unpredictable
10000,116,40,Winter,Unpredictable
10000,117,40,Winter,Unpredictable
10000,118,40,Winter,Unpredictable
10000,119,40,Winter,Unpredictable
10000,120,40,Winter,Unpredictable
10000,121,40,Winter,Unpredictable
10000,122,40,Winter,Unpredictable
10000,123,40,Winter,Unpredictable
10000,124,40,Winter,Unpredictable
10000,125,40,Winter,Unpredictable
10000,126,40,Winter,Unpredictable
10000,127,40,Winter,Unpredictable
10000,128,40,Winter,Unpredictable
10000,129,40,Winter,Unpredictable
10000,130,40,Winter,Unpredictable
10000,131,40,Winter,Unpredictable
10000,132,40,Winter,Unpredictable
10000,133,40,Winter,Unpredictable
10000,134,40,Winter,Unpredictable
10000,135,40,Winter,Unpredictable
10000,136,40,Winter,Unpredictable
10000,137,40,Winter,Unpredictable
10000,138,40,Winter,Unpredictable
10000,139,40,Winter,Unpredictable
10000,140,40,Winter,Unpredictable
10000,141,40,Winter,Unpredictable
10000,142,40,Winter,Unpredictable
10000,143,40,Winter,Unpredictable
10000,144,40,Winter,Unpredictable
10000,145,40,Winter,Unpredictable
10000,146,40,Winter,Unpredictable
10000,147,40,Winter,Unpredictable
10000,148,40,Winter,Unpredictable
10000,149,40,Winter,Unpredictable
10000,150,40,Winter,Unpredictable
10000,151,40,Winter,Unpredictable
10000,152,40,Winter,Unpredictable
10000,153,40,Winter,Unpredictable
10000,154,40,Winter,Unpredictable
10000,155,40,Winter,Unpredictable
10000,156,40,Winter,Unpredictable
10000,157,40,Winter,Unpredictable
10000,158,40,Winter,Unpredictable
10000,159,40,Winter,Unpredictable
10000,160,40,Winter,Unpredictable
10000,1,3.2,Rainy,Unpredictable
10000,2,3.2,Rainy,Unpredictable
10000,3,3.2,Rainy,Unpredictable
10000,4,3.2,Rainy,Unpredictable
10000,5,3.2,Rainy,Unpredictable
10000,6,3.2,Rainy,Unpredictable
10000,7,3.2,Rainy,Unpredictable
10000,8,3.2,Rainy,Unpredictable
10000,9,3.2,Rainy,Unpredictable
10000,10,3.2,Rainy,Unpredictable
10000,11,3.28,Rainy,Unpredictable
10000,12,3.36,Rainy,Unpredictable
10000,13,3.44,Rainy,Unpredictable
10000,14,3.52,Rainy,Unpredictable
10000,15,3.6,Rainy,Unpredictable
10000,16,3.68,Rainy,Unpredictable
10000,17,3.76,Rainy,Unpredictable
10000,18,3.84,Rainy,Unpredictable
10000,19,3.92,Rainy,Unpredictable
10000,20,4,Rainy,Unpredictable
10000,21,4.08,Rainy,Unpredictable
10000,22,4.48,Rainy,Unpredictable
10000,23,4.88,Rainy,Unpredictable
10000,24,5.28,Rainy,Unpredictable
10000,25,5.68,Rainy,Unpredictable
10000,26,6.08,Rainy,Unpredictable
10000,27,6.48,Rainy,Unpredictable
10000,28,6.88,Rainy,Unpredictable
10000,29,7.28,Rainy,Unpredictable
10000,30,7.68,Rainy,Unpredictable
10000,31,8.08,Rainy,Unpredictable
10000,32,8.48,Rainy,Unpredictable
10000,33,8.88,Rainy,Unpredictable
10000,34,9.28,Rainy,Unpredictable
10000,35,9.68,Rainy,Unpredictable
10000,36,10.08,Rainy,Unpredictable
10000,37,10.48,Rainy,Unpredictable
10000,38,10.88,Rainy,Unpredictable
10000,39,11.28,Rainy,Unpredictable
10000,40,11.68,Rainy,Unpredictable
10000,41,12.08,Rainy,Unpredictable
10000,42,12.48,Rainy,Unpredictable
10000,43,12.88,Rainy,Unpredictable
10000,44,13.28,Rainy,Unpredictable
10000,45,13.68,Rainy,Unpredictable
10000,46,14.08,Rainy,Unpredictable
10000,47,14.48,Rainy,Unpredictable
10000,48,14.88,Rainy,Unpredictable
10000,49,15.28,Rainy,Unpredictable
10000,50,15.68,Rainy,Unpredictable
10000,51,16.08,Rainy,Unpredictable
10000,52,16.48,Rainy,Unpredictable
10000,53,16.88,Rainy,Unpredictable
10000,54,17.28,Rainy,Unpredictable
10000,55,17.68,Rainy,Unpredictable
10000,56,17.68,Rainy,Unpredictable
10000,57,17.68,Rainy,Unpredictable
10000,58,17.68,Rainy,Unpredictable
10000,59,17.68,Rainy,Unpredictable
10000,60,17.68,Rainy,Unpredictable
10000,61,17.68,Rainy,Unpredictable
10000,62,17.68,Rainy,Unpredictable
10000,63,17.68,Rainy,Unpredictable
10000,64,17.68,Rainy,Unpredictable
10000,65,17.68,Rainy,Unpredictable
10000,66,17.68,Rainy,Unpredictable
10000,67,17.68,Rainy,Unpredictable
10000,68,17.68,Rainy,Unpredictable
10000,69,17.68,Rainy,Unpredictable
10000,70,17.68,Rainy,Unpredictable
10000,71,17.68,Rainy,Unpredictable
10000,72,17.68,Rainy,Unpredictable
10000,73,17.68,Rainy,Unpredictable
10000,74,17.68,Rainy,Unpredictable
10000,75,17.68,Rainy,Unpredictable
10000,76,17.68,Rainy,Unpredictable
10000,77,17.68,Rainy,Unpredictable
10000,78,17.68,Rainy,Unpredictable
10000,79,17.68,Rainy,Unpredictable
10000,80,40,Rainy,Unpredictable
10000,81,40,Rainy,Unpredictable
10000,82,40,Rainy,Unpredictable
10000,83,40,Rainy,Unpredictable
10000,84,40,Rainy,Unpredictable
10000,85,40,Rainy,Unpredictable
10000,86,40,Rainy,Unpredictable
10000,87,40,Rainy,Unpredictable
10000,88,40,Rainy,Unpredictable
10000,89,40,Rainy,Unpredictable
10000,90,40,Rainy,Unpredictable
10000,91,40,Rainy,Unpredictable
10000,92,40,Rainy,Unpredictable
10000,93,40,Rainy,Unpredictable
10000,94,40,Rainy,Unpredictable
10000,95,40,Rainy,Unpredictable
10000,96,40,Rainy,Unpredictable
10000,97,40,Rainy,Unpredictable
10000,98,40,Rainy,Unpredictable
10000,99,40,Rainy,Unpredictable
10000,100,40,Rainy,Unpredictable
10000,101,40,Rainy,Unpredictable
10000,102,40,Rainy,Unpredictable
10000,103,40,Rainy,Unpredictable
10000,104,40,Rainy,Unpredictable
10000,105,40,Rainy,Unpredictable
10000,106,40,Rainy,Unpredictable
10000,107,40,Rainy,Unpredictable
10000,108,40,Rainy,Unpredictable
10000,109,40,Rainy,Unpredictable
10000,110,40,Rainy,Unpredictable
10000,111,40,Rainy,Unpredictable
10000,112,40,Rainy,Unpredictable
10000,113,40,Rainy,Unpredictable
10000,114,40,Rainy,Unpredictable
10000,115,40,Rainy,Unpredictable
10000,116,40,Rainy,Unpredictable
10000,117,40,Rainy,Unpredictable
10000,118,40,Rainy,Unpredictable
10000,119,40,Rainy,Unpredictable
10000,120,40,Rainy,Unpredictable
10000,121,40,Rainy,Unpredictable
10000,122,40,Rainy,Unpredictable
10000,123,40,Rainy,Unpredictable
10000,124,40,Rainy,Unpredictable
10000,125,40,Rainy,Unpredictable
10000,126,40,Rainy,Unpredictable
10000,127,40,Rainy,Unpredictable
10000,128,40,Rainy,Unpredictable
10000,129,40,Rainy,Unpredictable
10000,130,40,Rainy,Unpredictable
10000,131,40,Rainy,Unpredictable
10000,132,40,Rainy,Unpredictable
10000,133,40,Rainy,Unpredictable
10000,134,40,Rainy,Unpredictable
10000,135,40,Rainy,Unpredictable
10000,136,40,Rainy,Unpredictable
10000,137,40,Rainy,Unpredictable
10000,138,40,Rainy,Unpredictable
10000,139,40,Rainy,Unpredictable
10000,140,40,Rainy,Unpredictable
10000,141,40,Rainy,Unpredictable
10000,142,40,Rainy,Unpredictable
10000,143,40,Rainy,Unpredictable
10000,144,40,Rainy,Unpredictable
10000,145,40,Rainy,Unpredictable
10000,146,40,Rainy,Unpredictable
10000,147,40,Rainy,Unpredictable
10000,148,40,Rainy,Unpredictable
10000,149,40,Rainy,Unpredictable
10000,150,40,Rainy,Unpredictable
10000,151,40,Rainy,Unpredictable
10000,152,40,Rainy,Unpredictable
10000,153,40,Rainy,Unpredictable
10000,154,40,Rainy,Unpredictable
10000,155,40,Rainy,Unpredictable
10000,156,40,Rainy,Unpredictable
10000,157,40,Rainy,Unpredictable
10000,158,40,Rainy,Unpredictable
10000,159,40,Rainy,Unpredictable
10000,160,40,Rainy,Unpredictable
10000,1,3.6,Summer,Unpredictable
10000,2,3.6,Summer,Unpredictable
10000,3,3.6,Summer,Unpredictable
10000,4,3.6,Summer,Unpredictable
10000,5,3.6,Summer,Unpredictable
10000,6,3.6,Summer,Unpredictable
10000,7,3.6,Summer,Unpredictable
10000,8,3.6,Summer,Unpredictable
10000,9,3.6,Summer,Unpredictable
10000,10,3.6,Summer,Unpredictable
10000,11,3.69,Summer,Unpredictable
10000,12,3.78,Summer,Unpredictable
10000,13,3.87,Summer,Unpredictable
10000,14,3.96,Summer,Unpredictable
10000,15,4.05,Summer,Unpredictable
10000,16,4.14,Summer,Unpredictable
10000,17,4.23,Summer,Unpredictable
10000,18,4.32,Summer,Unpredictable
10000,19,4.41,Summer,Unpredictable
10000,20,4.5,Summer,Unpredictable
10000,21,4.59,Summer,Unpredictable
10000,22,5.04,Summer,Unpredictable
10000,23,5.49,Summer,Unpredictable
10000,24,5.94,Summer,Unpredictable
10000,25,6.39,Summer,Unpredictable
10000,26,6.84,Summer,22.3
10000,27,7.29,Summer,16.6
10000,28,7.74,Summer,10.9
10000,29,8.19,Summer,5.2
10000,30,8.64,Summer,Unpredictable
10000,31,9.09,Summer,Unpredictable
10000,32,9.54,Summer,Unpredictable
10000,33,9.99,Summer,Unpredictable
10000,34,10.44,Summer,Unpredictable
10000,35,10.89,Summer,Unpredictable
10000,36,11.34,Summer,Unpredictable
10000,37,11.79,Summer,Unpredictable
10000,38,12.24,Summer,Unpredictable
10000,39,12.69,Summer,Unpredictable
10000,40,13.14,Summer,Unpredictable
10000,41,13.59,Summer,Unpredictable
10000,42,14.04,Summer,Unpredictable
10000,43,14.49,Summer,Unpredictable
10000,44,14.94,Summer,Unpredictable
10000,45,15.39,Summer,Unpredictable
10000,46,15.84,Summer,Unpredictable
10000,47,16.29,Summer,Unpredictable
10000,48,16.74,Summer,Unpredictable
10000,49,17.19,Summer,Unpredictable
10000,50,17.64,Summer,Unpredictable
10000,51,18.09,Summer,Unpredictable
10000,52,18.54,Summer,Unpredictable
10000,53,18.99,Summer,Unpredictable
10000,54,19.44,Summer,Unpredictable
10000,55,19.89,Summer,Unpredictable
10000,56,19.89,Summer,Unpredictable
10000,57,19.89,Summer,Unpredictable
10000,58,19.89,Summer,Unpredictable
10000,59,19.89,Summer,Unpredictable
10000,60,19.89,Summer,Unpredictable
10000,61,19.89,Summer,Unpredictable
10000,62,19.89,Summer,Unpredictable
10000,63,19.89,Summer,Unpredictable
10000,64,19.89,Summer,Unpredictable
10000,65,19.89,Summer,Unpredictable
10000,66,19.89,Summer,Unpredictable
10000,67,19.89,Summer,Unpredictable
10000,68,19.89,Summer,Unpredictable
10000,69,19.89,Summer,Unpredictable
10000,70,19.89,Summer,Unpredictable
10000,71,19.89,Summer,Unpredictable
10000,72,19.89,Summer,Unpredictable
10000,73,19.89,Summer,Unpredictable
10000,74,19.89,Summer,Unpredictable
10000,75,19.89,Summer,Unpredictable
10000,76,19.89,Summer,Unpredictable
10000,77,19.89,Summer,Unpredictable
10000,78,19.89,Summer,Unpredictable
10000,79,19.89,Summer,Unpredictable
10000,80,45,Summer,Unpredictable
10000,81,45,Summer,Unpredictable
10000,82,45,Summer,Unpredictable
10000,83,45,Summer,Unpredictable
10000,84,45,Summer,Unpredictable
10000,85,45,Summer,Unpredictable
10000,86,45,Summer,Unpredictable
10000,87,45,Summer,Unpredictable
10000,88,45,Summer,Unpredictable
10000,89,45,Summer,Unpredictable
10000,90,45,Summer,Unpredictable
10000,91,45,Summer,Unpredictable
10000,92,45,Summer,Unpredictable
10000,93,45,Summer,Unpredictable
10000,94,45,Summer,Unpredictable
10000,95,45,Summer,Unpredictable
10000,96,45,Summer,Unpredictable
10000,97,45,Summer,Unpredictable
10000,98,45,Summer,Unpredictable
10000,99,45,Summer,Unpredictable
10000,100,45,Summer,Unpredictable
10000,101,45,Summer,Unpredictable
10000,102,45,Summer,Unpredictable
10000,103,45,Summer,Unpredictable
10000,104,45,Summer,Unpredictable
10000,105,45,Summer,Unpredictable
10000,106,45,Summer,Unpredictable
10000,107,45,Summer,Unpredictable
10000,108,45,Summer,Unpredictable
10000,109,45,Summer,Unpredictable
10000,110,45,Summer,Unpredictable
10000,111,45,Summer,Unpredictable
10000,112,45,Summer,Unpredictable
10000,113,45,Summer,Unpredictable
10000,114,45,Summer,Unpredictable
10000,115,45,Summer,Unpredictable
